day
9224.46
9215.673
9226.004
9242.1
9222.987
9183.403
9181.272
9165.911
9173.767
9190.371
9204.997
9195.501
9201.073
9197.419
9202.752
9219.006
9230.925
9240.944
9241.745
9259.927
9263.076
9265.895
9262.969
9264.555
9273.042
9273.824
9274.238
9276.686
9274.357
9275.458
9275.943
9272.114
9271.399
9269.016
9282.281
9287.466
9283.48
9273.063
9266.373
9268.164
9260.617
9258.862
9261.822
9250.246
9224.796
9217.541
9208.675
9206.337
9194.827
9199.883
9205.402
9199.602
9181.06
9183.108
9184.887
9181.962
9183.979
9194.359
9196.694
9195.635
9210.233
9225.937
9242.828
9242.894
9251.123
9264.992
9270.902
9287.624
9285.941
9266.24
9258.036
9249.506
9241.597
9246.069
9239.238
9224.707
9228.922
9223.218
9208.041
9213.594
9199.992
9181.301
9180.94
9214.384
9231.208
9240.968
9228.711
9248.72
9251.414
9255.006
9254.837
9262.858
9258.327
9267.899
9275.787
9276.9375
9289.069
9284.374
9276.071
9282.21
9285.531
9283.86
9297.351
9283.098
9298.974
9303.478
9300.855
9308.111
9315.001
9325.236
9328.384
9328.031
9320.977
9331.596
9338.946
9340.977
9341.415
9344.148
9343.4
9335.027
9323.729
9319.297
9311.204
9331.131
9334.546
9329.667
9315.197
9301.911
9301.444
9314.96
9315.934
9347.523
9353.433
9359.19
9368.057
9376.209
9390.646
9392.754
9396.038
9404.345
9391.145
9392.358
9387.594
9398.207
9392.42
9389.75
9388.48
9369.078
9378.579
9391.326
9386.33
9390.204
9386.029
9381.049
9361.433
9324.464
9314.306
9321.977
9302.672
9311.542
9296.693
9259.982
9261.939
9261.229
9281.036
9301.617
9305.743
9327.25
9327.255
9334.331
9348.999
9348.7
9339.243
9347.784
9345.744
9356.632
9355.297
9357.232
9365.477
9371.978
9356.599
9378.81
9378.113
9384.851
9389.192
9386.28
9378.698
9376.3545
9351.179
9342.767
9360.631
9372.643
9362.396
9372.712
9371.127
9368.206
9377.54
9368.303
9366.526
9372.472
9387.731
9398.087
9404.147
9405.167
9388.3125
9367.9795
9365.854
9384.642
9358.772
9339.798
9352.374
9363.5205
9382.646
9383.885
9388.688
9396.445
9396.308
9396.3955
9381.42
9388.543
9398.699
9405.128
9403.865
9398.859
9400.012
9386.254
9396.794
9401.666
9405.951
9418.677
9422.78
9412.702
9393.387
9395.161
9397.367
9382.936
9397.812
9400.923
9408.299
9416.879
9413.731
9420.408
9423.366
9426.721
9424.997
9426.418
9437.169
9448.225
9452.036
9453.083
9442.419
9429.108
9431.423
9432.138
9435.173
9446.13
9449.402
9452.781
9452.315
9439.568
9442.935
9440.991
9441.318
9438.6455
9452.086
9456.2295
9466.847
9463.84
9450.981
9457.469
9450.742
9452.847
9465.009
9467.419
9476.217
9460.397
9471.295
9467.595
9473.734
9471.77
9471.245
9457.999
9458.332
9450.675
9446.091
9411.379
9398.592
9404.355
9389.993
9389.357
9381.053
9399.662
9404.035
9403.878
9413.724
9421.823
9417.732
9436.067
9447.432
9455.727
9463.616
9460.871
9468.666
9473.022
9475.419
9471.336
9472.777
9469.657
9470.336
9469.472
9476.571
9474.873
9464.298
9468.54
9466.939
9460.157
9463.772
9474.987
9479.37
9491.82
9495.277
9484.598
9470.593
9484.769
9458.523
9472.537
9469.869
9466.56
9440.599
9436.231
9457.533
9458.711
9430.006
9455.133
9422.74
9405.784
9379.014
9374.1045
9354.434
9348.751
9375.821
9381.771
9406.0
9393.292
9414.918
9431.696
9435.789
9456.744
9456.643
9480.517
9504.958
9506.451
9508.96
9520.143
9529.347
9533.016
9537.974
9538.966
9538.932
9543.251
9542.032
9543.281
9547.705
9548.202
9551.862
9562.06
9564.568
9564.831
9566.299
9566.606
9561.2705
9571.234
9576.22
9575.849
9582.057
9571.923
9565.0
9535.457
9537.303
9503.646
9487.668
9472.763
9500.83
9549.449
9560.148
9578.878
9588.996
9591.643
9594.782
9593.777
9587.919
9570.176
9568.246
9532.658
9513.106
9532.047
9568.678
9556.721
9545.235
9540.487
9519.788
9505.129
9522.781
9525.624
9530.397
9558.645
9548.283
9547.733
9516.729
9491.009
9510.541
9486.296
9503.604
9538.323
9544.593
9568.441
9566.074
9556.1045
9569.254
9570.514
9582.46
9589.361
9593.643
9592.647
9587.982
9603.387
9603.367
9613.227
9616.508
9616.184
9607.725
9622.55
9616.011
9604.066
9606.07
9576.993
9586.79
9552.906
9544.59
9570.109
9558.576
9581.048
9571.079
9593.608
9584.911
9601.476
9602.9
9592.445
9560.094
9550.443
9551.975
9579.663
9563.027
9552.573
9557.593
9570.5625
9572.098
9575.403
9581.904
9593.376
9586.929
9592.341
9601.09
9601.886
9572.919
9590.122
9583.502
9591.889
9595.316
9598.241
9594.401
9601.378
9594.68
9573.252
9588.923
9595.927
9582.364
9571.261
9577.893
9606.645
9602.43
9598.382
9596.948
9616.625
9621.938
9625.889
9628.121
9625.809
9625.521
9619.872
9599.074
9608.189
9605.46
9593.027
9594.058
9591.032
9597.23
9580.319
9571.763
9561.396
9559.27
9583.545
9591.439
9578.378
9565.157
9574.768
9579.34
9599.016
9591.876
9601.906
9606.037
9588.286
9577.545
9581.429
9544.941
9541.546
9555.04
9554.067
9549.174
9558.26
9532.016
9531.502
9553.421
9579.618
9592.0625
9594.212
9602.195
9600.084
9601.3545
9582.618
9572.414
9557.916
9538.103
9521.122
9538.178
9553.301
9555.299
9549.969
9539.531
9532.791
9530.477
9517.179
9510.113
9534.4375
9515.582
9512.925
9512.916
9520.169
9528.46
9526.27
9508.817
9467.97
9404.695
9331.689
9297.993
9358.011
9405.854
9412.255
9401.591
9349.998
9373.564
9378.919
9350.726
9388.421
9368.083
9373.671
9385.332
9380.441
9404.382
9422.91
9418.975
9387.617
9396.394
9378.074
9369.961
9360.131
9370.663
9338.637
9339.014
9363.917
9366.178
9388.256
9424.183
9431.276
9445.897
9463.079
9469.497
9475.795
9471.563
9454.257
9474.767
9485.55
9488.967
9488.252
9483.063
9516.364
9538.093
9539.435
9535.663
9556.094
9556.788
9547.474
9563.486
9575.295
9572.103
9571.392
9576.203
9558.053
9558.137
9551.974
9524.056
9497.996
9518.764
9522.195
9549.114
9552.961
9563.586
9562.154
9564.179
9564.65
9564.763
9554.952
9571.116
9556.851
9528.156
9562.504
9555.121
9537.208
9526.333
9533.078
9501.07
9507.115
9524.194
9550.527
9528.138
9486.03
9492.361
9510.296
9532.649
9531.028
9528.623
9548.676
9539.437
9519.334
9486.752
9482.429
9454.333
9407.924
9382.575
9383.695
9396.015
9358.731
9377.678
9338.262
9335.516
9308.079
9316.226
9339.618
9320.867
9348.506
9328.627
9339.341
9383.234
9387.981
9357.591
9372.837
9383.325
9362.347
9340.357
9335.511
9323.845
9294.885
9323.838
9351.575
9383.524
9384.304
9382.581
9406.924
9390.313
9393.833
9416.954
9414.2705
9400.937
9436.295
9445.071
9451.5625
9459.454
9467.943
9457.63
9460.078
9459.784
9483.027
9488.238
9491.73
9500.301
9518.232
9533.936
9538.95
9535.662
9526.817
9526.803
9528.748
9539.361
9549.87
9548.36
9559.667
9555.609
9541.032
9550.602
9533.49
9534.589
9532.348
9549.38
9571.702
9577.411
9575.698
9586.789
9593.766
9599.544
9588.759
9589.352
9586.5205
9587.404
9592.8545
9571.65
9562.292
9572.816
9559.53
9547.01
9545.83
9553.84
9551.379
9574.5
9555.327
9553.61
9533.548
9548.836
9531.822
9528.945
9518.604
9523.847
9523.645
9546.194
9565.058
9565.949
9571.185
9563.074
9562.139
9567.026
9564.457
9576.017
9579.729
9587.504
9586.786
9574.252
9558.266
9549.416
9544.049
9552.804
9547.95
9560.961
9565.592
9561.377
9584.991
9524.423
9487.42
9509.483
9542.347
9572.394
9579.715
9570.063
9576.947
9575.567
9601.678
9614.263
9629.299
9634.652
9649.747
9653.525
9656.195
9659.468
9663.812
9656.661
9661.039
9653.686
9650.492
9649.651
9647.785
9644.944
9641.554
9631.531
9634.023
9633.932
9653.655
9655.538
9656.625
9653.091
9664.633
9662.764
9668.759
9661.199
9662.263
9664.758
9660.555
9657.5
9658.736
9652.105
9647.568
9641.195
9651.081
9647.603
9641.656
9642.513
9650.024
9656.038
9655.979
9651.364
9609.738
9627.527
9602.846
9595.541
9612.462
9605.796
9604.5625
9605.318
9622.431
9635.494
9624.426
9605.543
9616.162
9629.06
9610.987
9625.342
9621.832
9612.567
9622.704
9622.92
9620.192
9628.956
9609.567
9608.102
9602.826
9605.972
9600.955
9608.034
9613.353
9610.147
9608.001
9615.661
9611.293
9613.822
9611.107
9609.808
9607.597
9596.209
9586.184
9581.304
9575.848
9613.617
9627.244
9656.616
9684.249
9693.72
9698.234
9704.905
9700.728
9703.779
9700.646
9709.111
9717.338
9724.953
9733.467
9729.834
9731.794
9732.326
9739.289
9738.451
9743.035
9747.44
9777.746
9789.965
9806.911
9814.571
9827.708
9819.336
9823.866
9823.799
9827.687
9837.23
9836.184
9834.093
9835.139
9836.369
9825.998
9822.595
9816.101
9826.059
9833.592
9831.266
9837.233
9831.161
9827.06
9835.518
9831.038
9829.842
9823.868
9820.483
9812.64
9820.049
9818.63
9829.315
9846.273
9853.109
9854.455
9843.498
9831.158
9830.876
9829.778
9847.172
9848.857
9853.311
9851.023
9861.859
9873.157
9889.122
9901.467
9914.604
9918.81
9920.771
9932.266
9937.915
9942.778
9945.253
9947.499
9945.943
9972.475
9968.709
9969.174
9964.903
9961.354
9954.25
9952.625
9955.87
9954.555
9950.428
9959.432
9959.955
9958.643
9957.673
9936.212
9930.615
9928.029
9921.576
9915.752
9927.781
9926.353
9932.647
9928.229
9926.316
9929.303
9926.164
9926.885
9926.33
9926.381
9925.764
9920.24
9906.341
9919.775
9911.832
9899.542
9912.574
9912.105
9931.906
9957.028
9961.631
9964.456
9962.032
9959.338
9961.893
9963.067
9962.85
9967.745
9969.362
9966.748
9963.388
9960.436
9957.568
9964.262
9965.455
9932.769
9930.377
9941.253
9951.281
9957.693
9966.217
9974.755
9976.979
9973.557
9971.156
9982.32
9990.188
9990.589
9987.024
9989.56
9990.807
9998.876
9997.774
10005.836
10011.753
10012.333
10014.925
10027.872
10026.025
10021.435
10019.319
10018.385
10019.247
10010.991
10021.167
10009.078
10011.815
10022.961
10025.595
10013.432
10018.692
10018.98
10019.209
10029.648
10033.99
10042.609
10044.454
10040.898
10045.71
10044.413
10041.675
10035.415
10042.033
10051.377
10060.95
10066.659
10073.68
10081.809
10088.593
10091.735
10098.373
10102.466
10101.43
10098.646
10081.681
10078.183
10087.083
10089.339
10092.339
10071.41
10059.927
10058.233
10072.784
10069.069
10066.466
10068.24
10068.127
10072.757
10076.138
10081.728
10086.581
10069.418
10069.712
10067.094
10067.249
10087.905
10098.031
10104.876
10111.105
10118.437
10125.794
10131.383
10136.69
10134.613
10133.799
10129.509
10127.388
10130.841
10134.647
10137.6455
10150.212
10160.157
10165.246
10175.874
10179.329
10180.289
10186.09
10190.9795
10190.5625
10193.123
10200.027
10205.071
10218.2295
10222.925
10236.684
10237.707
10250.496
10247.285
10252.233
10256.029
10251.943
10253.057
10257.024
10263.562
10267.332
10269.695
10271.494
10272.799
10266.896
10262.71
10262.163
10259.527
10249.374
10258.426
10253.613
10257.359
10268.707
10268.126
10271.004
10273.623
10290.996
10302.973
10328.109
10334.818
10343.006
10340.759
10339.068
10342.916
10350.829
10356.86
10366.272
10374.54
10374.14
10383.096
10393.837
10396.263
10397.034
10401.026
10401.202
10401.419
10403.198
10407.163
10402.493
10406.986
10413.187
10423.204
10437.988
10443.311
10451.988
10455.345
10467.438
10482.369
10488.231
10506.113
10509.144
10515.095
10524.223
10528.229
10532.795
10540.827
10552.628
10551.0625
10539.284
10539.482
10539.874
10513.15
10452.006
10454.543
10444.091
10382.874
10376.985
10388.788
10390.645
10404.278
10424.199
10432.689
10425.369
10416.59
10422.126
10440.042
10464.5
10460.219
10444.424
10419.487
10406.146
10415.686
10416.28
10412.119
10415.622
10438.188
10437.754
10431.725
10418.297
10419.57
10422.032
10405.097
10405.781
10401.802
10360.257
10320.613
10342.756
10323.578
10316.971
10328.385
10302.84
10319.273
10335.892
10355.522
10330.198
10327.445
10350.126
10343.756
10360.379
10358.661
10371.623
10387.648
10391.956
10390.989
10381.038
10377.461
10351.542
10345.882
10354.869
10355.421
10347.392
10341.284
10328.345
10323.689
10340.342
10349.955
10354.278
10367.193
10382.845
10394.116
10403.283
10397.972
10401.271
10399.524
10399.414
10414.786
10410.422
10413.35
10410.589
10407.059
10384.979
10393.893
10380.603
10388.205
10398.679
10401.485
10421.28
10432.826
10442.369
10447.749
10451.251
10448.052
10446.774
10442.325
10435.754
10418.697
10409.963
10394.414
10393.78
10373.237
10367.214
10353.292
10352.862
10353.884
10355.463
10348.195
10356.405
10363.909
10384.342
10399.116
10394.491
10407.172
10416.388
10422.998
10429.365
10436.562
10433.431
10433.411
10432.8955
10442.436
10453.568
10463.293
10464.467
10459.968
