VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
3C4FY48B33T6,3,C,4,F,Y,4,8,B,3,3,T,6,4,5,1,6,52,6,4,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,2,0,12,0,12,0,0,0,0,0,17,0,0,1,0,40662,0,6052,2003,PTC,***,SV,000000000,*,00000000000,1030,0,,3049,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,68,1,0,0,0,0,85122,12,22,99,99,12,1,13
1GCCS1954282,1,G,C,C,S,1,9,5,4,2,8,2,4,6,1,20,471,30,4,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,1,0,0,0,2,0,12,0,12,0,0,0,0,0,17,0,0,1,0,40662,0,20471,2002,S14,S,3C,000000000,F,00000000000,1229,0,,,1,1,0,4,1,6,6,0,3,3,0,0,0,0,1,0,0,1,0,9,7,0,0,0,0,275,71,1,0,0,2009,2009,85223,12,22,99,99,12,1,13
1XKDDU9X0YJ8,1,X,K,D,D,U,9,X,0,Y,J,8,4,7,2,85,881,63,4,3,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,2,1,0,0,4,0,2,0,64,2,0,0,0,0,17,0,3,1,57,40662,0,85881,2000,T80,CON,DS,00664996,D,5700664996,1600,2600,,,8,1,0,4,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,72,1,0,0,0,0,86322,12,22,99,99,12,1,13
1N6SD16S6SC4,1,N,6,S,D,1,6,S,6,S,C,4,4,8,2,35,471,30,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,99,0,6,2,2,1,0,0,4,0,12,0,12,12,2,0,0,0,17,0,0,1,0,40662,0,35471,1995,KXE,TRK,PC,000000000,G,00000000000,1161,0,,,1,1,0,6,9,9,9,9,9,9,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,999,999,1,0,0,9999,9999,95492,12,22,99,99,12,1,13
1FUYDZYB6VP8,1,F,U,Y,D,Z,Y,B,6,V,P,8,4,9,2,82,881,66,6,3,0,1,0,1,0,0,0,1,6,1,0,0,0,0,6,99,0,6,3,2,1,0,0,4,0,2,0,12,12,12,2,0,0,17,0,3,1,57,40662,0,82881,1997,FLD,CON,DS,1872495,D,571872495,0,0,,,8,1,0,6,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,75,1,0,0,0,0,92413,12,22,99,99,12,1,13
1FUJAPAVX3DL,1,F,U,J,A,P,A,V,X,3,D,L,4,10,1,82,883,66,4,3,0,1,998,1,0,0,0,1,6,1,0,0,0,0,6,99,3,6,3,2,1,0,0,2,0,2,0,12,12,2,0,0,0,17,0,3,1,57,40662,0,82883,2003,FL3,CON,DS,1712291,D,571712291,0,0,,,8,1,0,6,1,6,6,0,3,0,0,0,0,1,1,1,0,0,0,3,7,0,0,0,0,220,69,1,0,0,2009,2007,92337,12,22,99,99,12,1,13
2GTEC19T0X15,2,G,T,E,C,1,9,T,0,X,1,5,4,11,1,23,481,31,19,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,99,3,6,3,2,0,0,0,1,0,12,1,12,12,0,0,0,0,17,0,0,1,0,40662,0,23481,1999,NC1,SIE,3C,000000000,G,00000000000,1435,1575,,,2,1,0,19,1,6,0,0,3,0,0,0,0,1,2,0,0,0,0,6,4,0,0,0,0,220,71,1,0,0,2008,2008,85053,12,22,99,99,12,1,13
4VG7DECH2XN7,4,V,G,7,D,E,C,H,2,X,N,7,4,12,1,51,882,66,4,2,0,0,998,1,0,0,0,0,5,96,0,0,0,0,12,99,7,6,3,2,0,0,0,1,0,12,0,12,12,0,0,0,0,17,0,3,1,57,40662,0,51882,1999,VVN,VVN,DS,1651990,D,571651990,0,0,,,8,1,0,4,1,6,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,189,70,1,0,0,0,0,85035,12,22,99,99,12,1,13
4V4ND3JJ5YN2,4,V,4,N,D,3,J,J,5,Y,N,2,4,13,2,51,881,66,6,3,0,1,998,1,0,0,0,1,6,1,0,0,0,0,12,12,0,6,1,2,0,0,0,2,0,12,0,12,0,0,0,0,0,17,0,3,1,57,40662,0,51881,2000,VVN,VVN,DS,0251923,D,570251923,0,0,,,8,1,0,6,1,6,6,0,3,0,0,0,0,1,0,0,0,0,3,5,4,0,0,0,0,200,69,1,0,0,2009,2008,90019,12,22,99,99,12,1,13
KL1TD56676B5,K,L,1,T,D,5,6,6,7,6,B,5,4,1,2,20,39,4,4,2,1,0,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,1,4,1,1,65,1,0,0,0,0,17,0,0,1,0,40663,0,20039,2006,ABS,***,4D,000000000,*,00000000000,976,0,,2365,,1,0,4,1,6,0,0,3,0,0,0,0,1,0,1,1,0,0,11,5,6,58,0,0,160,67,0,0,0,2009,2009,86047,12,27,18,14,1,0,1
1N4AL21E38C1,1,N,4,A,L,2,1,E,3,8,C,1,4,1,1,35,47,4,4,1,1,0,100,1,0,0,0,0,0,0,0,9,0,0,99,99,0,6,1,2,1,0,0,1,5,1,1,63,39,2,67,39,1,17,0,0,1,0,40664,0,35047,2008,ATS,***,4D,000000000,*,00000000000,1093,0,,3028,,1,1,4,1,6,0,0,3,0,0,0,0,1,0,2,1,0,0,10,5,5,0,0,0,125,69,0,0,0,2008,2008,85048,12,29,0,43,39,0,1
1J4GK58K44W3,1,J,4,G,K,5,8,K,4,4,W,3,4,1,2,2,405,14,12,1,0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,5,1,5,0,0,0,0,0,17,0,0,1,0,40665,0,2405,2004,LMD,LIB,4W,000000000,G,00000000000,1043,0,,,1,1,0,4,1,6,0,0,3,0,0,0,0,1,0,2,0,2,0,5,12,89,0,0,0,140,64,0,0,0,2009,2006,85268,10,26,19,32,5,0,1
2G4WF55L9R14,2,G,4,W,F,5,5,L,9,R,1,4,4,1,1,18,20,4,4,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,32,0,1,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40666,0,18020,1994,RGS,***,4D,000000000,*,00000000000,1075,0,,3335,,1,0,4,1,1,0,0,2,3,0,0,0,0,0,2,0,0,0,9,9,5,39,0,0,165,69,0,0,0,2008,2008,85208,11,18,8,18,12,5,2
1GCEK19T91Z3,1,G,C,E,K,1,9,T,9,1,Z,3,4,2,1,20,481,31,4,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,3,12,0,12,0,0,0,0,0,17,0,0,1,0,40666,0,20481,2001,SK1,SIL,4C,000000000,G,00000000000,1435,1575,,,2,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,69,0,0,0,0,0,85220,11,18,8,18,12,5,2
2FAHP71W27X1,2,F,A,H,P,7,1,W,2,7,X,1,4,1,1,12,16,4,4,3,0,0,55,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,98,1,8,0,8,0,0,0,0,0,17,0,0,1,0,40667,0,12016,2007,CVP,***,4D,000000000,*,00000000000,1146,0,,4129,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,37,0,0,190,74,0,0,0,0,0,85306,12,17,21,35,8,0,1
1D3HB13T89S7,1,D,3,H,B,1,3,T,8,9,S,7,4,1,1,7,482,31,4,1,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,0,0,1,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40668,0,7482,2009,150,RPC,CW,000000000,G,00000000000,1400,0,,,2,1,0,4,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,6,39,93,192,70,0,0,0,0,0,85388,12,16,8,19,12,5,2
1NPALUEX86D6,1,N,P,A,L,U,E,X,8,6,D,6,4,2,1,87,881,63,4,3,1,0,50,1,0,0,0,0,2,4,0,1,0,0,12,12,0,6,1,2,0,0,0,1,5,12,0,12,1,60,0,0,0,17,0,3,1,57,40668,0,87881,2006,357,CON,TM,1903849,D,571903849,0,0,,,8,1,0,4,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,74,0,0,0,0,0,85338,12,16,8,19,12,5,2
1D7HA16N03J5,1,D,7,H,A,1,6,N,0,3,J,5,4,1,5,7,482,31,4,2,1,0,998,1,0,0,0,0,0,0,0,5,0,0,99,99,0,6,1,2,0,0,0,1,4,1,2,63,31,67,1,0,0,17,0,0,1,0,40669,0,7482,2003,S15,RPC,PK,000000000,G,00000000000,1205,1405,,,2,1,0,35,1,6,0,0,3,0,0,0,0,0,98,0,0,0,0,0,0,37,0,0,0,155,65,0,0,0,0,0,87123,11,10,8,7,31,0,1
1FAFP44412F1,1,F,A,F,P,4,4,4,1,2,F,1,4,1,1,12,3,1,4,1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,0,65,12,0,0,0,0,17,0,0,1,0,40670,0,12003,2002,MUS,***,CV,000000000,*,00000000000,1013,0,,3208,,1,1,4,1,1,0,0,2,0,1,0,0,0,0,6,0,0,1,8,3,5,28,91,0,210,70,0,0,0,2009,2009,85023,11,14,4,37,12,2,2
SMT905JN26J2,S,M,T,9,0,5,J,N,2,6,J,2,4,2,1,50,706,80,4,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,2,1,12,1,12,1,0,0,0,0,17,0,0,1,0,40670,0,50706,2006,BNA,***,RS,000000000,*,00000000000,,,800,,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,77,0,0,0,0,0,85029,11,14,4,37,12,2,2
5TDZK23C69S2,5,T,D,Z,K,2,3,C,6,9,S,2,4,1,3,49,442,20,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,0,12,0,9,0,9,0,0,0,0,0,17,0,0,1,0,40671,0,49442,2009,SIE,***,SV,000000000,*,00000000000,1193,0,,4177,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,65,0,0,0,0,0,85051,12,7,9,14,9,0,1
3C4FY58B85T5,3,C,4,F,Y,5,8,B,8,5,T,5,4,1,1,6,52,6,6,4,1,0,998,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,2,0,0,0,1,4,1,1,63,1,0,0,0,0,17,0,0,1,0,40672,0,6052,2005,PTC,***,SV,000000000,*,00000000000,1030,0,,3033,,1,1,6,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,51,84,0,180,71,0,0,0,0,0,92025,12,24,22,23,1,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,99,999,99,99,9,0,0,999,1,0,0,0,0,0,0,0,0,0,0,99,99,0,9,1,9,0,0,0,99,0,8,0,8,0,0,0,0,0,17,0,0,1,0,40673,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,99,9,9,9,9,9,9,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,999,999,99,99,99,9999,9999,99999,11,3,99,99,8,0,1
F14HRBJ0855,F,1,4,H,R,B,J,0,8,5,5,,4,1,2,12,481,31,4,1,0,0,998,1,0,0,0,0,0,0,1,0,0,0,12,12,0,2,1,1,0,0,0,1,0,8,0,8,0,0,0,0,0,11,0,0,1,0,40674,0,12481,1978,F15,COF,PK,000000000,G,00000000000,1170,1665,,,2,1,1,4,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,5,6,91,90,350,67,2,0,0,0,0,85923,11,3,16,27,8,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,99,999,99,99,9,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,9,1,9,0,0,0,99,0,8,0,8,0,0,0,0,0,17,0,0,1,0,40675,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,4,1,6,0,0,3,0,99,99,99,9,0,0,0,0,1,8,8,99,99,99,99,198,68,99,99,99,2007,2007,86045,11,3,21,20,8,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,99,999,99,99,9,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,9,1,9,0,0,0,99,0,8,0,8,0,0,0,0,0,17,0,0,1,0,40676,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,4,1,6,0,0,3,0,99,99,99,9,0,0,0,0,0,0,0,99,99,99,99,170,66,99,99,99,0,0,86515,11,6,23,23,8,0,1
1GKFK130X7J1,1,G,K,F,K,1,3,0,X,7,J,1,4,1,3,23,421,15,4,2,0,0,79,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,0,12,0,0,0,0,0,17,0,0,1,0,40677,0,23421,2007,YUK,YUK,4W,000000000,F,00000000000,1160,0,,,2,1,0,4,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,84,94,0,0,146,68,0,0,0,0,0,85374,11,16,16,10,12,5,2
1YVGF22D1Y51,1,Y,V,G,F,2,2,D,1,Y,5,1,4,2,1,41,37,4,4,1,0,0,26,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,0,0,13,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40677,0,41037,2000,U6X,***,4D,000000000,*,00000000000,1051,0,,3023,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,165,71,0,0,0,0,0,85303,11,16,16,10,12,5,2
1FMDU64K12ZC,1,F,M,D,U,6,4,K,1,2,Z,C,4,1,1,12,401,14,4,2,0,0,84,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,39,1,64,33,64,39,0,0,17,0,0,1,0,40678,0,12401,2002,EPR,***,UT,000000000,*,00000000000,1137,0,,4173,,1,1,4,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,39,0,0,130,67,0,0,0,0,0,85023,11,22,1,19,33,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4,1,99,99,999,99,99,9,0,0,999,1,0,0,0,0,0,0,0,0,0,0,99,99,0,9,9,9,0,0,0,99,0,99,1,99,99,99,99,99,99,17,0,0,1,0,40679,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,99,9,9,9,9,9,9,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,999,999,99,99,99,9999,9999,99999,11,30,99,99,99,99,1
1B3AS46C22D5,1,B,3,A,S,4,6,C,2,2,D,5,4,1,2,7,20,4,4,2,1,0,50,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,2,0,0,0,99,0,1,1,65,64,1,0,0,0,17,0,0,1,0,40680,0,7020,2002,SEN,***,4D,000000000,*,00000000000,1050,0,,2645,,1,1,4,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,215,67,0,0,0,0,0,85247,11,2,5,50,1,0,1
1GCCS1990781,1,G,C,C,S,1,9,9,0,7,8,1,4,1,2,20,473,30,4,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,3,3,0,4,2,3,0,0,0,13,0,12,0,12,0,0,0,0,0,17,0,0,1,0,40681,0,20473,2007,RDO,CAL,4C,000000000,G,00000000000,1260,0,,,1,1,1,4,1,6,0,0,3,0,1,0,0,0,0,0,0,2,2,10,1,5,91,38,0,165,74,0,0,0,2008,2007,85308,11,2,16,8,12,6,2
1HD1FWW144Y7,1,H,D,1,F,W,W,1,4,4,Y,7,4,2,1,72,706,80,4,1,0,0,31,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40681,0,72706,2004,SRI,***,RS,000000000,*,00000000000,,,1450,,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,68,0,0,0,0,0,85304,11,2,16,8,12,6,2
5NPET46C09H5,5,N,P,E,T,4,6,C,0,9,H,5,4,1,1,55,33,4,4,1,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,3,0,0,0,1,5,12,0,12,0,0,0,0,0,17,0,0,1,0,40682,0,55033,2009,SGL,***,4D,000000000,*,00000000000,1074,0,,3292,,1,0,4,1,6,0,0,3,0,0,0,0,0,2,0,0,1,0,7,5,99,99,99,99,180,72,0,0,0,2008,2007,85021,11,6,19,52,12,7,3
JT2SK12E4P01,J,T,2,S,K,1,2,E,4,P,0,1,4,2,4,49,40,4,4,2,0,0,37,1,0,0,0,0,0,0,0,0,0,0,11,3,0,6,3,2,0,0,0,1,4,12,3,12,65,12,0,0,0,17,0,0,1,0,40682,0,49040,1993,CLE,***,4D,000000000,*,00000000000,1031,0,,3053,,1,0,96,9,9,9,0,9,9,1,1,2,0,99,99,99,99,99,99,99,91,0,0,0,155,67,0,0,0,9999,9999,0,11,6,19,52,12,7,3
1GCHK33J4WF0,1,G,C,H,K,3,3,J,4,W,F,0,4,3,1,20,481,31,4,1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,0,12,0,0,0,0,0,17,0,0,1,0,40682,0,20481,1998,GK3,GM4,CW,000000000,G,00000000000,1685,0,,,2,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,68,0,0,0,0,0,85021,11,6,19,52,12,7,3
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,99,709,80,99,9,0,0,999,1,0,0,0,0,0,0,0,0,0,0,99,99,0,9,9,9,0,0,0,99,0,99,1,99,99,99,99,99,99,17,0,0,1,0,40683,0,99709,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,99,9,9,9,9,9,9,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,999,999,99,99,99,9999,9999,99999,11,20,5,45,99,99,1
2FAFP71W8YX1,2,F,A,F,P,7,1,W,8,Y,X,1,4,1,1,12,16,4,4,3,0,0,34,1,0,0,0,0,0,0,0,0,1,0,12,12,0,6,1,2,0,0,0,1,0,8,0,8,0,0,0,0,0,17,0,0,1,0,40684,0,12016,2000,CVP,***,4D,000000000,*,00000000000,1147,0,,0,,1,0,4,1,6,2,0,3,0,0,0,0,0,0,4,0,0,0,3,2,93,0,0,0,165,73,0,0,0,2009,2007,85251,11,27,2,8,8,0,1
1FAHP35N08W2,1,F,A,H,P,3,5,N,0,8,W,2,4,1,1,12,37,4,4,2,1,0,998,1,0,0,0,0,0,0,0,5,0,0,99,99,0,6,1,2,0,0,0,17,0,1,1,65,64,41,1,0,0,17,0,0,1,0,40685,0,12037,2008,FMS,***,4D,000000000,*,00000000000,1029,0,,2623,,1,1,4,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,28,6,0,127,62,0,0,0,0,0,86054,11,29,4,6,41,0,1
2GCEC19T8513,2,G,C,E,C,1,9,T,8,5,1,3,4,1,2,20,481,31,4,2,1,0,998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,1,0,1,1,65,1,0,0,0,0,17,0,0,1,0,40686,0,20481,2005,SC1,SIL,4C,000000000,G,00000000000,1435,1575,,,2,1,1,4,1,1,0,0,2,0,99,99,99,9,0,1,0,0,0,10,10,5,28,0,0,380,71,0,0,0,2009,2009,85634,12,3,23,44,1,0,1
1G2JB1245Y72,1,G,2,J,B,1,2,4,5,Y,7,2,4,1,1,22,16,2,4,1,0,0,75,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,1,0,0,1,0,12,0,12,2,0,0,0,0,17,0,0,1,0,40687,0,22016,2000,SFS,***,CP,000000000,*,00000000000,1041,0,,2606,,1,1,4,1,6,0,0,3,0,1,2,2,1,0,0,0,1,0,2,2,5,39,0,0,125,66,0,0,0,2008,2008,85283,12,3,22,53,12,6,2
1FBNE31L36DB,1,F,B,N,E,3,1,L,3,6,D,B,4,2,6,12,461,21,4,3,0,0,20,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,0,0,1,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40687,0,12461,2006,WSD,ECO,BU,000000000,G,00000000000,1380,0,,,2,1,0,4,1,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,185,69,0,0,0,0,0,85395,12,3,22,53,12,6,2
1LNLM82W6RY6,1,L,N,L,M,8,2,W,6,R,Y,6,4,1,1,13,1,4,4,2,0,0,53,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,0,12,0,0,0,0,0,17,0,0,1,0,40688,0,13001,1994,STE,***,4D,000000000,*,00000000000,1174,0,,4057,,1,0,4,1,6,0,0,3,3,23,0,0,1,0,0,0,1,1,12,4,92,0,0,0,165,70,0,0,0,2007,2007,85335,12,4,8,30,12,6,2
1NXBR32E07Z8,1,N,X,B,R,3,2,E,0,7,Z,8,4,2,2,49,32,4,4,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,2,2,0,32,0,13,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40688,0,49032,2007,UCS,***,4D,000000000,*,00000000000,1024,0,,2530,,1,0,4,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,150,69,0,0,0,0,0,85351,12,4,8,30,12,6,2
1GNDX03E14D1,1,G,N,D,X,0,3,E,1,4,D,1,4,1,1,20,443,20,4,1,0,0,39,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,3,8,0,8,0,0,0,0,0,17,0,0,1,0,40689,0,20443,2004,VTR,VTR,ES,000000000,G,00000000000,1200,0,,,1,1,0,4,1,6,0,0,3,2,0,0,0,0,0,2,0,1,1,7,1,74,0,0,0,160,64,0,0,0,2009,2009,85008,12,6,17,58,8,0,1
WDBHA22E0RF1,W,D,B,H,A,2,2,E,0,R,F,1,4,1,1,42,31,4,4,1,1,0,999,1,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,2,0,0,0,1,4,1,1,63,1,0,0,0,0,17,0,0,1,0,40690,0,42031,1994,C22,***,4D,000000000,*,00000000000,1059,0,,3055,,1,1,4,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,170,64,0,0,0,0,0,85602,12,6,21,30,1,0,1
1GNEC13VX6J1,1,G,N,E,C,1,3,V,X,6,J,1,4,1,1,20,421,15,4,1,0,0,998,1,0,0,0,0,0,0,1,0,0,0,12,12,0,2,1,1,0,0,0,1,0,8,0,63,8,0,0,0,0,17,0,0,1,0,40691,0,20421,2006,CTA,***,UT,000000000,*,00000000000,1160,0,,4978,,1,1,4,1,6,0,0,3,3,1,7,0,1,0,0,0,0,0,0,0,5,91,93,89,180,67,0,0,0,0,0,85286,12,12,23,25,8,0,1
KNAGD126X351,K,N,A,G,D,1,2,6,X,3,5,1,4,1,1,63,34,4,4,1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,32,0,13,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40692,0,63034,2003,OLS,***,4D,000000000,*,00000000000,1063,0,,3281,,1,0,4,1,6,0,0,3,3,46,0,0,0,0,0,0,0,0,0,0,38,0,0,0,130,64,0,0,0,0,0,85748,12,12,17,26,12,2,2
JHLRD78595C0,J,H,L,R,D,7,8,5,9,5,C,0,4,2,2,37,402,14,4,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,6,12,0,12,0,0,0,0,0,17,0,0,1,0,40692,0,37402,2005,CRV,***,UT,000000000,*,00000000000,1033,0,,3428,,1,0,4,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,70,0,0,0,0,0,85730,12,12,17,26,12,2,2
1GYEC63T33R2,1,G,Y,E,C,6,3,T,3,3,R,2,4,1,2,19,421,15,4,1,0,0,53,1,0,0,0,0,0,0,1,0,0,0,12,12,0,2,1,1,0,0,0,1,0,8,0,8,0,0,0,0,0,17,0,0,1,0,40693,0,19421,2003,ESC,***,UT,000000000,*,00000000000,1160,0,,5333,,1,0,4,1,6,0,0,3,0,99,99,99,9,0,0,0,0,0,0,0,99,99,99,99,170,70,0,0,0,0,0,85043,12,13,2,30,8,0,1
JS1GR7HA4321,J,S,1,G,R,7,H,A,4,3,2,1,4,1,1,53,705,80,36,1,0,0,65,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,1,0,12,1,12,0,0,0,0,0,17,0,0,1,0,40694,0,53705,2003,SX7,***,RS,000000000,*,00000000000,,,749,,,1,0,4,1,6,0,0,3,0,0,0,0,1,0,8,0,1,1,5,11,5,89,0,0,165,70,0,0,0,2009,2007,85027,12,18,20,31,12,6,2
1Y1SK5369PZ0,1,Y,1,S,K,5,3,6,9,P,Z,0,4,2,1,20,32,4,4,1,1,0,12,1,0,0,0,0,0,0,0,1,0,0,3,3,0,6,2,2,0,0,0,13,0,12,0,12,1,0,0,0,0,17,0,0,1,0,40694,0,20032,1993,GEP,***,4D,000000000,*,00000000000,971,0,,2348,,1,1,4,1,6,0,0,3,0,99,99,99,0,0,1,0,0,0,7,7,5,0,0,0,115,65,0,0,0,2009,2009,85051,12,18,20,31,12,6,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,4,1,99,99,999,99,99,9,0,0,999,1,0,0,0,0,0,0,0,0,0,0,99,99,0,9,9,9,0,0,0,99,0,99,1,99,99,99,99,99,99,17,0,0,1,0,40695,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,99,9,9,9,9,9,9,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,999,999,99,99,99,9999,9999,99999,12,19,99,99,99,99,1
