STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,LGT_COND,WEATHER1,WEATHER2,WRK_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,YEAR,MILEPT,TWAY_ID,TWAY_ID2,RAIL,LATITUDE,LONGITUD,VE_FORMS,WEATHER
35,31,2,10,18,51,1,4,1,1,2,3,0,8,0,2,1,1,2,45,1,4,2,2,0,0,2,4,0,0,88,88,88,88,88,88,0,0,0,0,1,3,0,350028,340,2009,50,SR-602,NIZHONI BLVD,0000000,35.50819444,-108.7455944,1,4
35,1,3,11,19,46,1,3,2,0,15,6,0,8,0,2,1,2,2,35,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,350029,30,2009,0,ZUNI,PENNSYLVANIA,0000000,35.00918889,-106.5248111,1,1
35,43,1,8,20,53,1,1,0,1,1,1,0,1,0,1,3,2,4,65,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,5,0,350030,0,2009,2387,I-25,99999999999999999999,0000000,35.366375,-106.4844694,1,1
35,31,2,10,19,52,1,5,1,1,2,3,0,8,0,2,1,1,2,45,1,3,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,3,0,350031,340,2009,0,SR-602,SR-564,0000000,35.50239444,-108.7397583,1,1
35,25,2,24,14,38,1,2,0,1,2,2,0,1,0,1,6,2,4,70,1,3,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,350032,0,2009,8850,US-62,99999999999999999999,0000000,32.66950833,-103.4405694,1,1
35,13,3,2,12,40,2,2,0,1,1,1,0,12,3,1,1,2,4,70,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350033,0,2009,1600,I-10,99999999999999999999,0000000,32.07973889,-106.6147611,2,1
35,13,3,19,17,50,1,6,0,1,1,1,0,1,0,1,3,2,4,70,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,5,0,350034,0,2009,1594,I-10,99999999999999999999,0000000,32.13034167,-106.6411111,1,1
35,35,3,19,11,0,2,2,0,1,2,2,0,13,4,1,1,2,4,65,1,2,2,1,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,350035,0,2009,2310,US-70,99999999999999999999,0000000,33.11756944,-105.9280306,2,1
35,1,2,18,16,4,4,7,0,1,13,6,0,12,1,2,1,3,3,99,1,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,350036,30,2009,0,MONTGOMERY BLVD NE,EUBANK NE,0000000,35.13065,-106.5335667,4,1
35,27,3,6,15,40,2,8,0,1,2,2,0,13,4,1,1,2,4,70,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,6,6,0,350037,0,2009,3040,US-70,99999999999999999999,0000000,33.33110278,-105.5999,2,1
35,1,1,30,16,37,2,2,0,1,13,6,0,12,3,10,1,4,2,25,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350038,30,2009,0,57TH ST NW,EL RITO AVE NW,0000000,35.10200556,-106.7038528,2,1
35,1,3,4,18,6,2,3,0,1,13,6,0,12,2,2,1,1,2,40,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,1,350039,30,2009,0,LADERA DR NW,72ND ST NW,0000000,35.11056944,-106.7193889,2,1
35,57,3,21,11,49,1,4,0,1,2,2,0,1,0,10,6,1,2,45,2,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,3,7,1,350040,0,2009,22260,US-285,US-60,0000000,34.654675,-105.4752722,1,1
35,49,4,3,23,43,2,4,1,1,2,2,0,8,0,1,1,2,2,65,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,6,1,350041,0,2009,17710,US-84/285,99999999999999999999,0000000,35.85135278,-105.9960083,2,1
35,49,4,4,12,2,1,2,1,1,2,2,0,8,0,1,2,2,2,45,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,0,350042,0,2009,18105,US-84/285,99999999999999999999,0000000,35.85121389,-105.9960083,1,1
35,53,4,8,3,5,1,4,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,350043,0,2009,13610,I-25,99999999999999999999,0000000,33.47820278,-107.220725,1,1
35,45,4,9,16,49,1,5,0,1,2,3,0,1,0,1,1,1,2,20,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,350044,0,2009,190,SR-574,99999999999999999999,0000000,36.86918333,-108.0343139,1,1
35,13,4,11,23,25,1,1,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,1,350045,0,2009,4370,I-25,99999999999999999999,0000000,32.69537222,-107.1856222,1,1
35,15,4,10,12,15,1,1,0,1,2,4,0,1,0,1,1,1,2,45,2,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,6,0,350046,0,2009,0,CR-799,99999999999999999999,0000000,32.50643333,-103.7850944,1,1
35,35,4,11,21,10,1,1,0,1,2,5,0,43,0,1,6,1,2,35,1,4,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,1,350047,0,2009,0,APPLER RD.,99999999999999999999,0000000,33.00110556,-105.9633917,1,1
35,5,4,22,0,7,1,1,0,1,2,2,0,1,0,2,1,2,2,70,2,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,4,1,350048,0,2009,35900,US-70,ALCAIDE ROAD,0000000,33.64370556,-104.2067806,1,1
35,49,3,9,4,4,1,1,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,2,0,350049,0,2009,27180,I-25,99999999999999999999,0000000,35.59199444,-106.0640722,1,1
35,49,4,10,17,55,2,2,0,1,13,6,0,12,2,10,1,1,2,25,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350050,710,2009,0,AGUA FRIA ST.,SALAZAR ST.,0000000,35.68281667,-105.9601306,2,1
35,39,4,13,23,0,2,5,0,1,2,3,0,12,2,1,1,1,2,55,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,3,2,2,350051,213,2009,3540,SR-96,99999999999999999999,0000000,36.19864167,-106.7504583,2,1
35,53,4,24,0,45,1,4,1,1,1,1,0,9,0,1,1,2,2,75,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350052,0,2009,13420,I-25,99999999999999999999,0000000,33.92591389,-106.8798917,1,1
35,49,4,24,14,2,2,2,0,1,2,3,0,12,2,1,1,1,2,55,2,2,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,6,0,350053,9997,2009,1095,SR-14,99999999999999999999,0000000,35.29145,-106.2164222,2,1
35,45,5,4,14,31,2,4,0,1,2,2,0,12,5,1,1,1,2,60,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350054,0,2009,2350,US-64,99999999999999999999,0000000,36.70083889,-108.0416111,2,1
35,5,5,5,9,0,2,2,0,1,2,3,0,12,5,10,1,1,2,50,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,3,0,350055,0,2009,0,SR-558,CR-46,0000000,33.09578333,-104.4051361,2,1
35,5,4,28,18,20,1,1,0,1,2,3,0,7,0,1,6,1,2,99,1,3,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350056,0,2009,280,SR-507,99999999999999999999,0000000,32.99585,-104.3310639,1,1
35,51,5,2,11,40,1,1,0,1,2,3,0,1,0,1,6,1,2,50,2,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,350057,122,2009,6550,SR-152,99999999999999999999,0000000,32.94595,-107.4955556,1,1
35,25,5,1,21,0,1,2,0,1,2,3,0,1,0,2,1,1,2,45,1,1,2,5,0,0,2,8,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350058,0,2009,2530,SR-125,SR-508,0000000,33.54146667,-103.0803389,1,8
35,31,5,10,4,7,1,1,0,1,2,3,0,1,0,1,1,1,2,55,2,3,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,1,1,350059,642,2009,130,SR-412,99999999999999999999,0000000,35.29866389,-108.1086444,1,1
35,51,5,10,13,56,1,2,0,1,1,1,0,1,0,1,6,2,2,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,0,350060,0,2009,10180,I-25,99999999999999999999,0000000,32.89861389,-107.314625,1,1
35,25,5,11,19,0,1,1,0,1,2,5,0,1,0,2,1,1,2,45,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350061,550,2009,0,SUMRULD ROAD,DONNA ROAD,0000000,32.983775,-103.3209222,1,1
35,53,5,11,14,32,1,7,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350062,0,2009,14690,I-25,99999999999999999999,0000000,33.92598333,-106.8798917,1,1
35,57,5,23,1,54,1,5,0,1,2,5,0,43,0,2,4,1,2,99,1,1,2,5,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,350063,605,2009,0,VALLEY IRRIGATION RD,HOMESTEAD ROAD,0000000,35.04081944,-106.0506833,1,1
35,39,5,23,17,9,1,2,0,1,2,8,0,42,0,3,6,1,2,20,2,3,2,2,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,350064,0,2009,1000,FR-70,SR-126,0000000,35.94139444,-106.7838472,1,1
35,9,5,23,21,52,1,3,0,1,2,3,0,1,0,2,6,1,2,40,2,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,350065,0,2009,690,SR-77,CURRY ROAD 15,0000000,34.462975,-103.1878861,1,1
35,49,5,21,12,17,1,2,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,350066,0,2009,26705,I-25,99999999999999999999,0000000,35.55373611,-105.8204833,1,1
35,19,5,18,5,35,1,3,0,1,1,1,0,24,0,1,4,2,2,75,1,1,2,1,0,0,4,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350067,730,2009,27570,I-40,99999999999999999999,0000000,34.97684444,-104.9954806,1,1
35,59,5,31,6,6,1,1,0,1,2,3,0,1,0,1,6,1,2,55,2,2,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,1,1,350068,0,2009,480,SR-406,99999999999999999999,0000000,36.75697222,-103.0254944,1,1
35,13,5,20,18,29,2,5,0,1,2,3,0,12,2,1,1,1,2,65,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,4,0,350069,0,2009,815,SR-404,99999999999999999999,0000000,32.02459722,-106.6161333,2,1
35,1,5,18,20,13,1,1,0,1,13,6,0,33,0,2,4,2,2,35,2,1,2,1,0,0,3,6,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350070,30,2009,0,MENAUL EXTENSION NW,MENAUL BLVD. NW,0000000,35.11218611,-106.65965,1,6
35,13,1,4,2,55,1,2,0,1,2,3,0,42,0,1,6,1,2,45,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,2,1,1,350071,0,2009,2040,SR-28,99999999999999999999,0000000,32.26666667,-106.7872806,1,1
35,31,1,2,8,1,2,4,0,1,1,1,0,12,5,1,1,2,2,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,6,0,350072,340,2009,2870,I-40,99999999999999999999,0000000,35.41017778,-108.2814222,2,1
35,25,1,5,5,14,1,1,0,1,2,3,0,1,0,1,1,1,2,65,1,1,2,4,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,2,0,350073,0,2009,1320,SR-18,99999999999999999999,0000000,32.00021389,-103.1334694,1,1
35,6,1,17,14,30,1,2,0,1,1,1,0,1,0,1,1,2,2,65,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,2,7,1,350074,0,2009,11595,I-40,99999999999999999999,0000000,35.03864167,-107.4902333,1,1
35,19,3,22,17,20,1,2,0,1,1,1,0,1,0,13,6,6,1,40,2,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,2,1,0,350075,730,2009,27300,I-40,99999999999999999999,0000000,34.976775,-104.9954806,1,1
35,15,4,8,8,30,1,1,0,1,2,2,0,1,0,2,6,1,2,70,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,4,0,350076,0,2009,6200,US-62/180,SR-243,0000000,32.52850556,-103.8277528,1,1
35,57,4,11,15,30,1,2,0,1,1,1,0,1,0,1,6,2,2,75,1,1,2,3,0,0,1,8,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350077,605,2009,19895,I-40,99999999999999999999,0000000,35.01952222,-106.0843278,1,8
35,1,4,13,17,0,1,1,0,1,13,6,0,33,0,1,4,1,2,35,1,2,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,2,0,350078,30,2009,0,MOUNTAIN NE,99999999999999999999,0000000,35.09435,-106.6460028,1,1
35,43,5,23,10,52,2,3,0,1,2,2,0,12,4,1,1,1,2,70,1,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,3,7,0,350079,0,2009,4680,US-550,99999999999999999999,0000000,36.05610833,-106.972675,2,1
35,39,5,22,16,39,2,4,0,1,2,2,0,12,2,10,1,1,2,20,2,1,2,2,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350080,0,2009,20380,US-64,FOREST ROAD 91 B,0000000,36.46236667,-105.6489944,2,1
35,37,5,29,22,15,1,5,0,1,2,3,0,1,0,1,1,1,2,55,2,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350081,0,2009,2450,SR-268,99999999999999999999,0000000,34.69166111,-103.496275,1,1
35,45,6,12,0,41,1,2,1,1,13,6,0,8,0,1,1,2,4,40,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350082,310,2009,0,WEST APACHE STREET,99999999999999999999,0000000,36.73461944,-108.2467472,1,1
35,25,3,31,19,55,1,2,1,1,2,5,0,8,0,1,1,1,2,25,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350083,440,2009,0,6TH STREET,99999999999999999999,0000000,32.10511667,-103.1972417,1,1
35,15,4,7,16,0,2,5,0,1,2,2,0,12,5,10,1,1,2,65,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350085,130,2009,0,US-285,CR-707 DERRICK ROAD,0000000,32.34175278,-104.1577722,2,1
35,1,5,2,17,43,1,5,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,2,0,0,1,2,6,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350086,435,2009,20760,I-25,99999999999999999999,0000000,35.10888611,-106.6283222,1,2
35,1,5,5,7,6,2,2,0,1,2,3,0,12,5,10,1,1,2,35,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,3,0,350087,435,2009,0,SR-45,SR-314,0000000,34.90176944,-106.7079722,2,1
35,41,6,28,19,11,1,2,0,1,2,5,0,1,0,11,1,1,2,30,1,1,2,8,98,3,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,0,350088,640,2009,0,SOUTH ROOSEVELT ROAD,S ROOSEVELT ROAD 7,0000000,34.25948611,-103.2653056,1,1
35,51,4,23,12,30,1,2,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,350089,0,2009,7050,I-25,99999999999999999999,0000000,32.91634167,-107.3250972,1,1
35,53,5,17,23,21,1,5,0,1,1,1,0,1,0,1,1,2,2,75,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,0,350090,0,2009,18080,I-25,99999999999999999999,0000000,33.92548611,-106.8798056,1,1
35,1,4,15,17,54,1,1,0,1,13,6,0,33,0,10,3,3,2,45,2,4,2,1,0,0,1,6,0,0,88,88,88,88,88,88,0,0,0,0,1,4,1,350091,30,2009,0,UNSER BLVD NW,BLACK ARROYO NW,0000000,35.21764444,-106.6968167,1,6
35,29,4,4,13,28,2,2,0,1,13,6,0,12,3,3,1,1,2,25,1,1,2,1,20,3,1,6,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350092,230,2009,0,EAST THIRD STREET,NORTH SILVER STREET,0000000,32.27566667,-107.7588833,2,6
35,41,5,28,20,45,2,4,0,1,2,2,0,12,2,10,1,2,2,55,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,1,350093,0,2009,42920,US-70,SR-202,0000000,34.24401944,-103.2604972,2,1
35,47,2,10,13,17,1,1,0,1,1,1,0,31,0,1,3,3,4,75,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,3,0,350094,0,2009,3375,I-25,99999999999999999999,0000000,35.67159167,-105.1795861,1,1
35,31,5,25,17,31,1,2,0,0,4,3,0,32,0,3,4,2,4,99,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,350095,0,2009,0,SR-118,BETA STREE,0000000,35.532225,-108.6483472,1,1
35,39,5,30,0,55,2,3,0,0,3,2,3,12,2,1,1,2,2,55,2,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350096,0,2009,1238,US-64,99999999999999999999,0000000,36.80145,-107.0361056,2,1
35,6,6,27,16,15,1,5,0,1,1,1,0,1,0,1,2,2,4,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350097,0,2009,897,I-40,99999999999999999999,0000000,35.1294,-107.8366972,1,1
35,13,7,9,13,9,2,4,0,1,13,6,0,12,5,10,1,5,2,35,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,5,0,350098,470,2009,0,N ROADRUNNER PKWY,MISSION,0000000,32.33609722,-106.7505444,2,1
35,13,7,19,2,37,1,1,0,0,14,6,0,42,0,1,4,2,2,45,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,1,1,350099,470,2009,0,STERN,99999999999999999999,0000000,32.28800278,-106.7847056,1,1
35,13,6,2,15,39,1,1,0,1,13,5,0,1,0,2,1,1,2,35,2,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,3,1,350100,253,2009,0,THORPE ROAD,STRANGE LANE,0000000,32.389675,-106.8092528,1,1
35,45,7,4,14,42,2,3,0,1,12,2,0,12,5,11,1,2,4,65,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,2,350101,0,2009,0,US-550,CR-2105,0000000,36.98459167,-107.8752722,2,1
35,45,7,10,22,28,2,3,0,1,2,2,0,12,5,10,1,3,4,55,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,6,0,350102,0,2009,1980,US-550,CR-2755,0000000,36.89129167,-107.9302028,2,1
35,5,6,16,13,10,1,5,0,1,1,2,0,1,0,1,4,2,2,70,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350103,0,2009,1527,US-285,99999999999999999999,0000000,33.09420278,-104.4423,1,1
35,31,7,22,20,57,1,5,2,1,13,6,0,15,0,10,1,1,2,25,2,1,2,1,28,9,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,1,350104,340,2009,0,CINIZA DRIVE,AZTEC AVENUE,0000000,35.52803611,-108.688775,1,1
35,59,6,16,22,55,1,3,0,1,2,2,0,1,0,1,1,1,2,70,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350105,0,2009,42020,US-64,99999999999999999999,0000000,36.74466111,-103.9752111,1,1
35,45,6,20,16,33,2,4,0,1,2,3,0,12,5,10,1,1,2,35,1,1,2,2,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350106,0,2009,820,SR-511,SR-173,0000000,36.80303056,-107.6914222,2,1
35,1,6,24,13,0,3,3,0,1,13,6,0,12,1,1,1,2,2,45,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,350107,30,2009,0,OSUNA RD NE,99999999999999999999,0000000,35.15191667,-106.6120139,3,1
35,49,6,28,0,10,3,10,0,1,2,3,0,12,2,1,1,1,2,50,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,4,1,1,350108,0,2009,500,SR-300,99999999999999999999,0000000,35.5478,-105.8279528,3,1
35,49,6,6,13,45,2,2,0,1,2,2,0,12,1,10,1,3,4,45,1,2,2,1,1,9,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350109,0,2009,18180,US-84/285,SR-503,0000000,35.76434444,-105.9459694,2,1
35,25,6,29,9,0,1,1,0,1,2,2,0,1,0,1,6,1,2,65,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,2,0,350110,0,2009,21330,US-380,99999999999999999999,0000000,33.29007222,-103.4475222,1,1
35,43,6,21,14,4,2,2,0,0,19,6,0,12,4,2,1,1,2,20,1,1,5,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,1,0,350111,677,2009,0,14TH,SANDIA,0000000,35.25823611,-106.8571472,2,1
35,15,7,6,7,0,2,2,0,1,2,2,0,12,2,1,1,1,2,45,1,1,2,2,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,350112,0,2009,2495,US-62,99999999999999999999,0000000,32.002325,-104.5256417,2,1
35,7,7,14,10,25,1,2,0,1,1,1,0,1,0,1,1,2,4,75,1,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350113,660,2009,44810,I-25,99999999999999999999,0000000,36.63453889,-104.5020389,1,1
35,7,7,24,12,40,1,1,0,1,2,2,0,1,0,2,1,1,2,55,1,1,2,1,28,9,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350114,0,2009,27600,US-64,VIETNAM MEMORIAL RD,0000000,36.41506667,-105.3373444,1,1
35,6,7,25,8,50,1,1,0,1,2,3,0,1,0,1,1,1,2,55,2,2,2,1,98,9,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,0,350115,0,2009,6180,SR-53,99999999999999999999,0000000,35.03491667,-108.1939611,1,1
35,53,7,28,8,45,1,2,0,1,1,1,0,1,0,1,6,2,2,75,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,350116,0,2009,17580,I-25,99999999999999999999,0000000,33.92584167,-106.8798917,1,1
35,15,6,6,14,0,2,2,0,1,2,2,0,12,5,10,1,2,2,65,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,0,350117,0,2009,3905,US-285,SR-200,0000000,32.33558889,-104.1504778,2,1
35,1,6,26,19,7,2,4,0,1,13,6,0,12,4,10,1,2,4,45,1,1,2,1,0,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,350118,30,2009,0,GIBSON AVENUE,UNIVERSITY BLVD SE,0000000,35.058525,-106.6308111,2,1
35,1,7,19,8,58,1,4,1,1,13,6,0,8,0,1,1,2,3,35,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,0,350119,30,2009,0,CENTRAL AVE NE,99999999999999999999,0000000,35.07566667,-106.5629194,1,1
35,13,7,4,4,59,1,5,0,1,1,1,0,1,0,1,6,2,2,75,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,2,7,1,350120,0,2009,1230,I-25,99999999999999999999,0000000,32.78278056,-107.2621639,1,1
35,31,7,30,13,22,1,2,1,1,2,3,0,8,0,10,1,1,2,45,1,2,2,1,98,9,1,1,0,1,88,88,88,88,88,88,0,0,0,0,1,5,1,350121,642,2009,6300,SR-412,I-40,0000000,35.36294722,-108.052425,1,1
35,13,8,1,1,58,2,2,0,1,1,1,0,12,1,1,1,2,2,70,1,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,7,1,350122,34,2009,15905,I-10,99999999999999999999,0000000,32.00065278,-106.5829194,2,1
35,1,6,6,17,33,2,3,0,1,13,6,0,12,5,10,1,3,2,35,1,1,2,1,3,9,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350123,30,2009,0,SAN PEDRO,COPPER,0000000,35.08079444,-106.5775972,2,1
35,45,1,3,18,20,2,3,0,1,2,2,0,12,2,1,1,2,2,65,1,1,2,2,0,0,2,4,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,350124,741,2009,5050,US-491,99999999999999999999,0000000,36.14293333,-108.7074,2,4
35,51,7,2,16,22,1,2,0,1,2,5,0,1,0,2,6,1,2,25,1,1,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,5,1,350125,45,2009,25,CHILI PLANT ROAD,SR-187,0000000,32.78041944,-107.2736833,1,1
35,57,6,1,13,50,1,1,0,1,1,1,0,1,0,1,6,2,2,75,1,2,2,1,0,0,1,1,0,0,88,88,88,88,88,88,0,0,0,0,1,2,0,350126,0,2009,21750,I-40,99999999999999999999,0000000,35.00469167,-106.0117139,1,1
35,1,7,18,3,38,1,3,0,1,13,6,0,1,0,10,1,2,2,35,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,2,7,1,350127,30,2009,0,CENTRAL AVE,MORNINGSIDE RD,0000000,35.07953056,-106.6001694,1,1
35,25,4,13,0,7,1,2,0,1,13,6,0,30,0,11,4,2,2,45,2,1,2,1,0,0,2,1,0,0,88,88,88,88,88,88,0,0,0,0,1,2,1,350128,410,2009,0,WEST COUNTY ROAD,BENDER,0000000,32.69703333,-103.1811917,1,1
35,9,8,9,21,0,1,4,0,1,2,3,0,1,0,3,1,1,2,65,2,1,2,1,28,3,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,350129,0,2009,1205,SR-467,CURRY ROAD N,0000000,34.36384444,-103.2948306,1,1
35,17,8,8,23,10,1,2,0,1,2,8,0,1,0,99,5,1,2,15,2,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,350130,0,2009,6150,FOREST ROAD 68,US-180,0000000,32.78121389,-108.4733389,1,1
35,1,8,16,2,4,2,3,1,1,13,6,0,8,0,2,1,1,2,99,1,1,2,1,0,0,3,1,0,0,88,88,88,88,88,88,0,0,0,0,1,1,0,350131,30,2009,0,DELLYNE AVE NW,MARIPOSA DIVERSION,0000000,35.14538889,-106.7127806,2,1
